kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
aux_loss,sparse,-,4096,2304,36,softmax,0,float32,backward_raw,0.05627520084381103,0.07427711963653565,1.3198907959953448,2012.3643505832897,1524.6445817252197
aux_loss,sparse,-,16384,256,8,softmax,0,float32,forward,0.07104991912841797,0.2390572738647461,3.364638226155699,767.4315842843957,228.08739980382154
aux_loss,sparse,-,16384,256,8,softmax,0,float32,backward_raw,0.009815999865531921,0.031069760322570802,3.1652160501417406,5127.51107268608,1619.9561077217672
aux_loss,sparse,-,16384,384,6,softmax,0,float32,forward,0.06861023902893067,0.3588451385498047,5.230198052487349,1192.0804993189474,227.92263072179915
aux_loss,sparse,-,16384,384,6,softmax,0,float32,backward_raw,0.01368831992149353,0.05078432083129883,3.710047772302341,5515.466648427258,1486.629549517776
aux_loss,sparse,-,16384,512,10,softmax,0,float32,forward,0.18044544219970704,0.3832950210571289,2.1241601693265224,604.3483430260732,284.51166336373086
aux_loss,sparse,-,16384,512,10,softmax,0,float32,backward_raw,0.022164480686187746,0.0669212818145752,3.019302945197294,4541.649201044914,1504.2045410743451
aux_loss,sparse,-,16384,512,22,softmax,0,float32,forward,0.20723167419433594,0.3860268783569336,1.8627793258810843,526.2318341246148,282.4982147983149
aux_loss,sparse,-,16384,512,22,softmax,0,float32,backward_raw,0.02216831922531128,0.06693471908569336,3.019386287493949,4540.862795094766,1503.9025691752818
aux_loss,sparse,-,16384,896,16,softmax,0,float32,forward,0.34109344482421877,0.4899776077270508,1.4364908360509798,559.4972137278953,389.4888847784054
aux_loss,sparse,-,16384,896,16,softmax,0,float32,backward_raw,0.04976511955261231,0.1183516788482666,2.378205456195955,3539.8441636166604,1488.4517880464364
aux_loss,sparse,-,16384,2304,16,softmax,0,float32,forward,0.7973827362060547,0.9988095855712891,1.2526099954503942,615.4303895954774,491.31844056073516
aux_loss,sparse,-,16384,2304,16,softmax,0,float32,backward_raw,0.19527679443359375,0.3130460739135742,1.6030889631385736,2319.7064111682917,1447.022881766152
aux_loss,sparse,-,16384,2304,36,softmax,0,float32,forward,0.8169856262207031,1.073272933959961,1.31369867414292,600.6636497022429,457.2309171995826
aux_loss,sparse,-,16384,2304,36,softmax,0,float32,backward_raw,0.19524288177490234,0.3131043243408203,1.603665759767886,2320.109331935856,1446.753675324257
aux_loss,sparse,-,65536,256,8,softmax,0,float32,forward,0.25638111114501955,0.930343017578125,3.628750236018305,850.7015474967329,234.43375602234244
aux_loss,sparse,-,65536,256,8,softmax,0,float32,backward_raw,0.045266880989074706,0.14412768363952635,3.183954372166971,4447.547248695812,1396.8627463932066
aux_loss,sparse,-,65536,384,6,softmax,0,float32,forward,0.24548608779907227,1.4394781494140625,5.863787077792612,1332.6853465837683,227.27382984810728
aux_loss,sparse,-,65536,384,6,softmax,0,float32,backward_raw,0.06323391914367676,0.2174073600769043,3.4381446385273513,4775.757885792822,1389.0508945657407
aux_loss,sparse,-,65536,512,10,softmax,0,float32,forward,0.6456412506103516,1.8883779907226563,2.9248100070085266,675.6191857128625,230.99592250228955
aux_loss,sparse,-,65536,512,10,softmax,0,float32,backward_raw,0.07851232051849365,0.2839219284057617,3.6162722809712857,5128.535003689703,1418.1827598203538
aux_loss,sparse,-,65536,512,22,softmax,0,float32,forward,0.773439712524414,1.904500732421875,2.4623777413831185,563.9839911714267,229.04040338450946
aux_loss,sparse,-,65536,512,22,softmax,0,float32,backward_raw,0.07883264064788818,0.28360767364501954,3.597591953208496,5107.696262497158,1419.7541936188404
aux_loss,sparse,-,65536,896,16,softmax,0,float32,forward,1.3042512512207032,2.338969268798828,1.793342553138967,585.288553325547,326.3674038744525
