kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps
topk,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.04051487922668457,0.23464256286621094,5.791515792342948,3028.107064408975,522.8522502541532
topk,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.18305376052856445,0.31592960357666017,1.7258842575231401,670.20416103856,388.3250908148306
topk,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.04275743961334229,0.23437280654907228,5.481450916343858,2869.287616598004,523.4540380618471
topk,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.03829952001571655,0.28749856948852537,7.506584139188893,1423.6719409962525,189.6564288893835
topk,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.013619519472122192,0.10934335708618165,8.028429880363744,4003.515110177655,498.667257463332
topk,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.04005472183227539,0.4249711990356445,10.609765330918119,2041.9297465722486,192.45757873850633
topk,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.016391680240631104,0.1548374366760254,9.446099143162881,4989.661023112479,528.2245027804956
topk,sparse,-,16384,512,10,sigmoid,0,float32,forward,0.10947872161865234,0.4462937545776367,4.076534215774034,996.1013646091058,244.35005617142122
topk,sparse,-,16384,512,10,sigmoid,0,float32,backward_raw,0.026233599185943604,0.20398496627807616,7.77571406928313,4156.9554839593575,534.6075546142865
topk,sparse,-,16384,512,22,sigmoid,0,float32,forward,0.11193023681640625,0.4508019256591797,4.027525881130836,974.28458209083,241.9064733153927
topk,sparse,-,16384,512,22,sigmoid,0,float32,backward_raw,0.02686784029006958,0.2049852752685547,7.629391609280846,4058.8265682190263,531.9987196989113
topk,sparse,-,16384,896,16,sigmoid,0,float32,forward,0.19674432754516602,0.5853804779052735,2.975335986603677,969.994074955931,326.01160988987056
topk,sparse,-,16384,896,16,sigmoid,0,float32,backward_raw,0.04024256229400635,0.36481983184814454,9.06552195118252,4742.263442515027,523.109807471862
topk,sparse,-,16384,2304,16,sigmoid,0,float32,forward,0.5816675186157226,1.1089804840087891,1.9065539135621472,843.6667895224214,442.50875022261505
topk,sparse,-,16384,2304,16,sigmoid,0,float32,backward_raw,0.12277279853820801,0.9338604736328125,7.6064118823697475,3997.0870896722226,525.4891730142473
topk,sparse,-,16384,2304,36,sigmoid,0,float32,forward,0.593106575012207,1.1927171325683594,2.010965959269313,827.3952585838388,411.4417028145389
topk,sparse,-,16384,2304,36,sigmoid,0,float32,backward_raw,0.130034875869751,0.9340656280517579,7.183193138026768,3773.8611639199135,525.3737566851221
topk,sparse,-,65536,256,8,sigmoid,0,float32,forward,0.140765438079834,1.069806365966797,7.59992211554135,1549.4130588810028,203.8722285998896
topk,sparse,-,65536,256,8,sigmoid,0,float32,backward_raw,0.04953472137451172,0.431976318359375,8.72067726178127,4403.049052219483,504.89760371204517
topk,sparse,-,65536,384,6,sigmoid,0,float32,forward,0.1508233642578125,1.6591317749023438,11.000495732652391,2169.1315109558936,197.18488726988326
topk,sparse,-,65536,384,6,sigmoid,0,float32,backward_raw,0.065316801071167,0.6467632293701172,9.901942819664816,5008.7528267580365,505.835361603066
topk,sparse,-,65536,512,10,sigmoid,0,float32,forward,0.4272768020629883,2.0812940979003907,4.871067392031198,1020.9017056247652,209.5848042042911
topk,sparse,-,65536,512,10,sigmoid,0,float32,backward_raw,0.08801504135131837,0.8432080078125,9.580271677050911,4956.057615866428,517.3191098263352
topk,sparse,-,65536,512,22,sigmoid,0,float32,forward,0.44061344146728515,2.121790008544922,4.815536270248945,990.0007011755852,205.58472527596726
topk,sparse,-,65536,512,22,sigmoid,0,float32,backward_raw,0.09137439727783203,0.8425529479980469,9.22088651853089,4773.849447933119,517.7213100214695
