kernel,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,tokens_per_sec
topk,8192,512,8,sigmoid,0,float32,backward,0.17733120024204255,0.26451264053583146,1.4916305769926184,46196044.40063898
topk,8192,512,8,sigmoid,4,float32,backward,0.17965376064181326,0.2717174395918846,1.5124506084435625,45598822.817479976
topk,8192,512,32,sigmoid,0,float32,backward,0.1765679994225502,0.21095360010862352,1.1947442390383782,46395723.04602873
topk,8192,512,32,sigmoid,4,float32,backward,0.1487577600777149,0.19674623996019364,1.3225948001462802,55069396.0148384
topk,8192,512,36,sigmoid,0,float32,backward,0.14370304062962533,0.21082463964819909,1.467085447353688,57006448.6047567
topk,8192,512,36,sigmoid,4,float32,backward,0.15554592058062552,0.22470463976264,1.4446193055006338,52666119.23617609
topk,8192,2304,8,sigmoid,0,float32,backward,0.4898339203000069,0.24224224016070367,0.4945395370176455,16724035.760901725
topk,8192,2304,8,sigmoid,4,float32,backward,0.4902086406946182,0.25329440042376516,0.5167073351968069,16711251.740467202
topk,8192,2304,32,sigmoid,0,float32,backward,0.5030102416872978,0.24370464012026788,0.4844924017904385,16285950.70454381
topk,8192,2304,32,sigmoid,4,float32,backward,0.5008783975243568,0.25429567992687224,0.5076994359983479,16355267.147654612
topk,8192,2304,36,sigmoid,0,float32,backward,0.5004627203941345,0.24344831958413124,0.48644646177123024,16368851.597074943
topk,8192,2304,36,sigmoid,4,float32,backward,0.501847040951252,0.26563552021980286,0.5293157048735213,16323698.91924051
topk,32768,8,8,sigmoid,0,float32,backward,0.17633599936962127,0.25772096067667005,1.461533445229503,185827058.1001124
topk,32768,256,8,sigmoid,0,float32,backward,0.17746495977044105,0.262472959458828,1.4790128699116074,184644901.4069419
topk,32768,256,8,sigmoid,4,float32,backward,0.1796419207751751,0.274408321082592,1.5275294313180867,182407312.60611328
topk,32768,256,32,sigmoid,0,float32,backward,0.1761510394513607,0.26216159999370575,1.4882773375066827,186022177.91083762
topk,32768,256,32,sigmoid,4,float32,backward,0.18155295953154563,0.27230271995067595,1.4998528289116773,180487280.871378
topk,32768,256,36,sigmoid,0,float32,backward,0.17541247874498367,0.2622015979886055,1.4947716369129966,186805409.93687475
topk,32768,256,36,sigmoid,4,float32,backward,0.18117279917001725,0.2785686412453651,1.5375853468154956,180866002.78913647
topk,32768,512,8,sigmoid,0,float32,backward,0.23335776060819627,0.27112544000148775,1.161844539880989,140419585.4236745
topk,32768,512,8,sigmoid,4,float32,backward,0.23545376017689704,0.2825331202149391,1.1999516168383602,139169576.12136376
