kernel,output_mode,index_dtype,num_tokens,num_experts,topk,score_function,group_topk,dtype,test_pass,fused_ms,ref_ms,speedup,fused_gbps,ref_gbps,checkpoint,shape
topk,sparse,-,262144,2304,16,softmax,0,float32,backward_raw,1.4379078674316406,11.15851318359375,7.760242110313257,5460.528637362977,703.6544169293387,trace-back-3012,2304/16
topk,sparse,-,262144,2304,36,softmax,0,float32,forward,7.575116577148438,15.735828857421875,2.077305173743668,1036.5169972018691,498.97194225626646,trace-back-3012,2304/36
topk,sparse,-,262144,2304,36,softmax,0,float32,backward_raw,1.4377923583984376,11.158162841796877,7.760621884390869,5460.967324062063,703.6765101319835,trace-back-3012,2304/36
topk,sparse,-,4096,256,8,sigmoid,0,float32,forward,0.0134569597244262,0.1043907165527343,7.757377497626792,1012.9693689472026,130.58141997822068,trace-back-3012,256/8
topk,sparse,-,4096,256,8,sigmoid,0,float32,backward_raw,0.0054512000083923,0.0861142444610595,15.797300471177602,2500.639855263757,158.29539102748663,trace-back-3012,256/8
topk,sparse,-,4096,384,6,sigmoid,0,float32,forward,0.0134332799911499,0.1397827243804931,10.405703184373785,1522.1324958216474,146.27867707272583,trace-back-3012,384/6
topk,sparse,-,4096,384,6,sigmoid,0,float32,backward_raw,0.0061276799440383,0.0860236835479736,14.038540578749696,3336.8635742624047,237.6930533159162,trace-back-3012,384/6
topk,sparse,-,4096,512,10,sigmoid,0,float32,forward,0.033665599822998,0.1748364830017089,5.193327429807818,809.8170281634426,155.93413646815068,trace-back-3012,512/10
topk,sparse,-,4096,512,10,sigmoid,0,float32,backward_raw,0.0079926401376724,0.0851923179626464,10.65884569994612,3411.010070564666,320.0168354610771,trace-back-3012,512/10
topk,sparse,-,4096,512,22,sigmoid,0,float32,forward,0.0340297603607177,0.1746313667297363,5.131724845506756,801.1509840507425,156.11729158709977,trace-back-3012,512/22
topk,sparse,-,4096,512,22,sigmoid,0,float32,backward_raw,0.0084502398967742,0.0846019172668457,10.011776979153073,3226.296097274953,322.250096460686,trace-back-3012,512/22
topk,sparse,-,4096,896,16,sigmoid,0,float32,forward,0.0635135984420776,0.2011183929443359,3.1665406759742867,751.180993838826,237.22448902624677,trace-back-3012,896/16
topk,sparse,-,4096,896,16,sigmoid,0,float32,backward_raw,0.009309759736061,0.0956649589538574,10.275770982929004,5124.751803765227,498.7218781227128,trace-back-3012,896/16
topk,sparse,-,4096,2304,16,sigmoid,0,float32,forward,0.1838496017456054,0.2997286415100098,1.630292579718216,667.3030065616255,409.3148768897444,trace-back-3012,2304/16
topk,sparse,-,4096,2304,16,sigmoid,0,float32,backward_raw,0.0407235193252563,0.2341404724121093,5.749514685654823,3012.593067414802,523.973453782333,trace-back-3012,2304/16
topk,sparse,-,4096,2304,36,sigmoid,0,float32,forward,0.1854899215698242,0.3169759941101074,1.7088583111551303,661.4019293431968,387.0431650334494,trace-back-3012,2304/36
topk,sparse,-,4096,2304,36,sigmoid,0,float32,backward_raw,0.042966718673706,0.2348963165283203,5.466936358630235,2855.312106369375,522.2874237161938,trace-back-3012,2304/36
topk,sparse,-,16384,256,8,sigmoid,0,float32,forward,0.0353964805603027,0.2879289627075195,8.13439523223201,1540.4342786878938,189.3729324319064,trace-back-3012,256/8
topk,sparse,-,16384,256,8,sigmoid,0,float32,backward_raw,0.0136412799358367,0.1099043178558349,8.056745288769205,3997.1287339948008,496.1220183498472,trace-back-3012,256/8
topk,sparse,-,16384,384,6,sigmoid,0,float32,forward,0.0369532799720764,0.4257593536376953,11.52155786873096,2213.30631710645,192.1013062923785,trace-back-3012,384/6
topk,sparse,-,16384,384,6,sigmoid,0,float32,backward_raw,0.0163718402385711,0.15602144241333,9.529865924647371,4995.707679049403,524.2159458013841,trace-back-3012,384/6
